GEO_ID,NAME,P9_001N,P9_002N,P9_003N,P9_004N,P9_005N,P9_006N,P9_007N,P9_008N,P9_009N,P9_010N,P9_011N
860Z200US11964,11964,2470,234,2236,2161,2111,12,0,35,0,3,75
860Z200US11965,11965,766,51,715,676,655,9,0,10,0,2,39
860Z200US11967,11967,26213,6127,20086,19080,16214,1894,71,706,2,193,1006
860Z200US11968,11968,14467,2761,11706,11276,9616,465,741,345,3,106,430
860Z200US11970,11970,454,54,400,392,389,2,0,1,0,0,8
860Z200US11971,11971,6105,765,5340,5189,5020,66,3,79,0,21,151
860Z200US11972,11972,1013,152,861,837,800,18,0,16,0,3,24
860Z200US11973,11973,17,1,16,11,4,4,0,0,0,3,5
860Z200US11975,11975,656,107,549,530,490,15,1,18,0,6,19
860Z200US11976,11976,2764,231,2533,2426,2282,21,5,102,1,15,107
860Z200US11977,11977,2837,380,2457,2403,2329,33,1,28,0,12,54
860Z200US11978,11978,4087,885,3202,3099,2856,116,11,88,0,28,103
860Z200US11980,11980,4931,621,4310,4137,3731,217,6,134,0,49,173
860Z200US12007,12007,260,11,249,245,241,3,0,1,0,0,4
860Z200US12008,12008,475,20,455,425,395,10,1,12,0,7,30
860Z200US12009,12009,7874,271,7603,7192,6667,123,13,338,1,50,411
860Z200US12010,12010,28845,6642,22203,20915,19515,826,54,367,4,149,1288
860Z200US12015,12015,3509,185,3324,3142,3003,71,4,49,0,15,182
860Z200US12017,12017,358,6,352,339,327,1,0,8,0,3,13
860Z200US12018,12018,7626,174,7452,7171,7061,36,6,42,1,25,281
860Z200US12019,12019,15826,514,15312,14725,13936,194,14,550,0,31,587
860Z200US12020,12020,34667,1329,33338,31687,30238,541,56,745,18,89,1651
860Z200US12022,12022,896,22,874,843,821,20,2,0,0,0,31
860Z200US12023,12023,2036,58,1978,1856,1827,9,3,10,0,7,122
860Z200US12024,12024,172,9,163,157,151,4,0,2,0,0,6
860Z200US12025,12025,5356,137,5219,5003,4928,31,8,26,0,10,216
860Z200US12027,12027,3958,107,3851,3712,3625,18,4,52,0,13,139
860Z200US12028,12028,1078,40,1038,1004,988,7,2,5,0,2,34
860Z200US12029,12029,1029,45,984,934,907,10,2,14,0,1,50
860Z200US12031,12031,118,3,115,115,113,0,0,0,0,2,0
860Z200US12032,12032,834,12,822,789,784,0,1,3,0,1,33
860Z200US12033,12033,8076,296,7780,7415,7175,126,9,73,0,32,365
860Z200US12035,12035,692,27,665,644,642,0,2,0,0,0,21
860Z200US12036,12036,232,10,222,212,208,1,1,1,0,1,10
860Z200US12037,12037,3895,165,3730,3568,3424,83,7,39,0,15,162
860Z200US12040,12040,38,2,36,31,30,0,0,0,0,1,5
860Z200US12041,12041,425,9,416,399,388,5,0,5,0,1,17
860Z200US12042,12042,403,9,394,371,361,5,0,5,0,0,23
860Z200US12043,12043,7883,392,7491,7201,6914,138,16,105,2,26,290
860Z200US12045,12045,662,44,618,575,539,24,5,4,0,3,43
860Z200US12046,12046,646,12,634,602,582,4,0,9,0,7,32
860Z200US12047,12047,23347,1283,22064,20784,17861,1507,44,1249,2,121,1280
860Z200US12051,12051,5771,755,5016,4831,3549,1202,22,38,1,19,185
860Z200US12052,12052,1535,40,1495,1407,1370,9,5,14,0,9,88
860Z200US12053,12053,4142,110,4032,3852,3802,18,9,9,1,13,180
860Z200US12054,12054,17282,654,16628,15951,14866,346,15,674,1,49,677
860Z200US12056,12056,2192,76,2116,2038,2023,4,3,6,0,2,78
860Z200US12057,12057,1842,47,1795,1729,1700,2,9,14,0,4,66
860Z200US12058,12058,1523,59,1464,1369,1339,18,6,2,0,4,95
860Z200US12059,12059,1482,29,1453,1384,1360,11,1,5,2,5,69
860Z200US12060,12060,1411,38,1373,1332,1285,19,1,11,0,16,41
860Z200US12061,12061,9404,333,9071,8671,7742,290,7,601,0,31,400
860Z200US12062,12062,1878,63,1815,1719,1685,10,6,13,0,5,96
860Z200US12063,12063,443,8,435,420,408,5,2,3,0,2,15
860Z200US12064,12064,427,13,414,396,395,0,0,0,0,1,18
860Z200US12065,12065,43893,2148,41745,39593,34881,1189,40,3262,11,210,2152
860Z200US12066,12066,2007,37,1970,1860,1831,14,1,7,0,7,110
860Z200US12067,12067,1513,68,1445,1374,1322,9,3,28,0,12,71
860Z200US12068,12068,2899,107,2792,2653,2605,22,5,18,0,3,139
860Z200US12069,12069,225,10,215,212,205,4,0,2,0,1,3
860Z200US12070,12070,1475,74,1401,1323,1290,12,1,11,0,9,78
860Z200US12071,12071,277,1,276,264,262,0,2,0,0,0,12
860Z200US12072,12072,3016,113,2903,2771,2712,32,1,18,0,8,132
860Z200US12074,12074,2901,37,2864,2740,2702,13,1,16,0,8,124
860Z200US12075,12075,3135,106,3029,2898,2826,42,6,14,0,10,131
860Z200US12076,12076,1247,46,1201,1153,1139,6,2,4,0,2,48
860Z200US12077,12077,6739,289,6450,6203,5469,310,6,394,0,24,247
860Z200US12078,12078,23009,1025,21984,20682,19835,581,40,150,0,76,1302
860Z200US12082,12082,28,4,24,22,21,1,0,0,0,0,2
860Z200US12083,12083,3592,103,3489,3343,3284,28,4,19,0,8,146
860Z200US12084,12084,4658,179,4479,4333,2647,291,9,1351,11,24,146
860Z200US12085,12085,554,20,534,526,456,39,0,27,0,4,8
860Z200US12086,12086,1698,83,1615,1560,1538,12,0,8,0,2,55
860Z200US12087,12087,1131,33,1098,1057,1037,11,0,3,0,6,41
860Z200US12090,12090,6223,168,6055,5747,5571,57,13,82,3,21,308
860Z200US12092,12092,1241,33,1208,1129,1103,9,2,10,0,5,79
860Z200US12093,12093,1576,68,1508,1418,1395,6,3,9,0,5,90
860Z200US12094,12094,2337,33,2304,2179,2158,2,12,6,0,1,125
860Z200US12095,12095,12242,613,11629,11108,10606,306,21,134,1,40,521
860Z200US12106,12106,2137,98,2039,1991,1941,14,2,18,6,10,48
860Z200US12108,12108,415,5,410,396,390,3,1,2,0,0,14
860Z200US12110,12110,19682,839,18843,18028,14351,1223,23,2364,6,61,815
860Z200US12115,12115,190,6,184,175,171,2,0,2,0,0,9
860Z200US12116,12116,1713,31,1682,1623,1596,15,3,8,0,1,59
860Z200US12117,12117,2831,65,2766,2672,2638,12,3,6,0,13,94
860Z200US12118,12118,16618,538,16080,15359,14476,223,23,599,3,35,721
860Z200US12120,12120,593,20,573,557,544,0,0,3,0,10,16
860Z200US12121,12121,1767,24,1743,1650,1631,7,3,6,0,3,93
860Z200US12122,12122,3763,112,3651,3503,3439,11,5,23,0,25,148
860Z200US12123,12123,5096,179,4917,4661,4544,55,11,34,0,17,256
860Z200US12124,12124,443,12,431,403,385,9,1,2,0,6,28
860Z200US12125,12125,1478,83,1395,1301,1198,64,0,23,0,16,94
860Z200US12130,12130,845,37,808,755,736,8,3,8,0,0,53
860Z200US12131,12131,135,4,131,127,121,1,1,1,0,3,4
860Z200US12132,12132,130,4,126,121,121,0,0,0,0,0,5
860Z200US12134,12134,3560,92,3468,3320,3295,6,3,8,0,8,148
860Z200US12136,12136,927,36,891,854,833,10,0,8,0,3,37
860Z200US12137,12137,1704,55,1649,1555,1521,11,6,8,0,9,94
860Z200US12138,12138,3012,70,2942,2810,2776,4,0,14,0,16,132
860Z200US12139,12139,266,0,266,259,259,0,0,0,0,0,7
860Z200US12140,12140,1639,38,1601,1551,1534,11,0,5,0,1,50
860Z200US12143,12143,4903,265,4638,4358,4078,209,0,33,0,38,280
860Z200US12144,12144,21277,1194,20083,18958,15823,1342,46,1641,6,100,1125
860Z200US12147,12147,521,7,514,503,493,9,0,1,0,0,11
860Z200US12148,12148,4935,158,4777,4587,4060,89,4,403,0,31,190
860Z200US12149,12149,2294,97,2197,2086,2027,29,11,7,0,12,111
860Z200US12150,12150,799,40,759,735,721,5,0,9,0,0,24
860Z200US12151,12151,957,51,906,847,789,10,3,40,0,5,59
860Z200US12153,12153,818,24,794,748,725,6,1,8,0,8,46
860Z200US12154,12154,2669,55,2614,2466,2423,16,10,11,0,6,148
860Z200US12155,12155,1753,46,1707,1637,1615,10,3,3,0,6,70
860Z200US12156,12156,853,34,819,776,758,6,0,6,0,6,43
860Z200US12157,12157,4109,84,4025,3856,3795,28,5,15,0,13,169
860Z200US12158,12158,6373,316,6057,5741,5343,214,3,159,4,18,316
860Z200US12159,12159,8524,295,8229,7885,6853,220,5,758,3,46,344
860Z200US12160,12160,938,47,891,835,816,5,5,8,0,1,56
860Z200US12161,12161,75,8,67,60,60,0,0,0,0,0,7
860Z200US12164,12164,487,11,476,462,441,9,0,10,0,2,14
860Z200US12165,12165,146,10,136,131,130,1,0,0,0,0,5
860Z200US12166,12166,1500,32,1468,1415,1393,4,2,10,0,6,53
860Z200US12167,12167,2342,110,2232,2140,2060,45,6,24,0,5,92
860Z200US12168,12168,1681,60,1621,1547,1527,9,0,8,1,2,74
860Z200US12169,12169,445,16,429,399,390,2,4,1,0,2,30
860Z200US12170,12170,4964,172,4792,4575,4460,48,8,39,0,20,217
860Z200US12172,12172,381,33,348,323,293,25,0,3,1,1,25
860Z200US12173,12173,1732,114,1618,1538,1482,33,3,12,1,7,80
860Z200US12174,12174,260,8,252,247,236,4,1,6,0,0,5
860Z200US12175,12175,725,19,706,674,664,5,0,2,0,3,32
860Z200US12176,12176,292,12,280,273,268,1,2,1,0,1,7
860Z200US12177,12177,400,14,386,365,360,1,0,4,0,0,21
860Z200US12180,12180,55907,5247,50660,47504,36261,7965,108,2857,6,307,3156
860Z200US12182,12182,14657,1132,13525,12452,10506,1686,50,130,0,80,1073
860Z200US12183,12183,2934,137,2797,2535,2102,211,14,195,0,13,262
860Z200US12184,12184,7178,415,6763,6496,6258,106,6,106,0,20,267
860Z200US12185,12185,2059,40,2019,1921,1894,11,3,7,0,6,98
860Z200US12186,12186,6485,183,6302,6052,5815,56,7,144,0,30,250
860Z200US12187,12187,571,19,552,521,504,8,2,2,0,5,31
860Z200US12188,12188,11035,305,10730,10206,9654,171,14,313,0,54,524
860Z200US12189,12189,18970,1220,17750,16529,12369,2116,25,1887,3,129,1221
860Z200US12190,12190,683,9,674,652,647,3,2,0,0,0,22
860Z200US12192,12192,1617,64,1553,1476,1444,15,0,3,0,14,77
860Z200US12193,12193,1934,35,1899,1816,1803,5,1,0,0,7,83
860Z200US12194,12194,176,4,172,161,160,0,1,0,0,0,11
860Z200US12195,12195,97,0,97,97,97,0,0,0,0,0,0
860Z200US12196,12196,2930,88,2842,2673,2617,13,1,34,0,8,169
860Z200US12197,12197,2176,101,2075,1967,1934,10,2,12,0,9,108
860Z200US12198,12198,7548,155,7393,7107,6857,112,2,117,0,19,286
860Z200US12202,12202,10257,1637,8620,8100,2306,5148,44,536,4,62,520
860Z200US12203,12203,28210,2003,26207,25029,19077,3178,42,2329,58,345,1178
860Z200US12204,12204,7818,579,7239,6871,3500,2474,14,843,0,40,368
860Z200US12205,12205,27168,1525,25643,24302,19632,2050,36,2467,12,105,1341
860Z200US12206,12206,17219,2360,14859,13862,4027,7893,54,1666,40,182,997
860Z200US12207,12207,2399,288,2111,1982,755,1107,5,94,2,19,129
860Z200US12208,12208,22118,1775,20343,19345,13638,3334,35,2198,1,139,998
860Z200US12209,12209,10231,1489,8742,8094,4394,2767,22,855,5,51,648
860Z200US12210,12210,10559,1137,9422,8863,3913,4435,40,386,3,86,559
860Z200US12211,12211,13532,664,12868,12434,10875,442,12,1069,1,35,434
860Z200US12222,12222,6149,1161,4988,4845,3685,288,1,851,2,18,143
860Z200US12226,12226,20,3,17,17,9,4,0,4,0,0,0
860Z200US12302,12302,27618,1037,26581,25281,24099,533,20,528,5,96,1300
860Z200US12303,12303,30893,2498,28395,26148,20065,2783,233,1811,21,1235,2247
860Z200US12304,12304,21513,2290,19223,17420,10719,3613,246,1774,30,1038,1803
860Z200US12305,12305,6085,646,5439,5071,3616,1138,43,189,5,80,368
860Z200US12306,12306,26935,1623,25312,23582,21186,1408,61,569,27,331,1730
860Z200US12307,12307,7567,1272,6295,5428,1217,2674,165,603,28,741,867
860Z200US12308,12308,15285,1991,13294,11992,7477,2888,92,907,14,614,1302
860Z200US12309,12309,31273,1537,29736,28122,22962,1459,65,3247,5,384,1614
860Z200US12401,12401,35493,5028,30465,28320,23699,3431,54,894,9,233,2145
860Z200US12404,12404,3625,246,3379,3219,3113,37,6,44,0,19,160
860Z200US12405,12405,571,53,518,501,485,7,0,5,0,4,17
860Z200US12406,12406,740,59,681,654,637,2,2,12,0,1,27
860Z200US12407,12407,95,3,92,91,91,0,0,0,0,0,1
860Z200US12409,12409,994,37,957,918,874,11,1,22,0,10,39
860Z200US12410,12410,416,40,376,356,334,7,2,5,0,8,20
860Z200US12411,12411,419,25,394,369,354,7,0,4,0,4,25
860Z200US12412,12412,627,54,573,524,497,6,0,12,1,8,49
860Z200US12413,12413,2914,194,2720,2607,2496,45,14,25,0,27,113
860Z200US12414,12414,10163,777,9386,8694,7895,585,16,142,2,54,692
860Z200US12416,12416,208,20,188,170,164,1,1,3,0,1,18
860Z200US12417,12417,748,67,681,635,573,52,0,6,0,4,46
860Z200US12418,12418,558,27,531,514,503,1,3,7,0,0,17
860Z200US12419,12419,660,18,642,620,584,22,0,10,0,4,22
860Z200US12420,12420,175,14,161,151,144,2,0,2,0,3,10
860Z200US12421,12421,334,8,326,304,291,4,0,9,0,0,22
860Z200US12422,12422,354,14,340,330,323,3,1,1,0,2,10
860Z200US12423,12423,940,56,884,864,844,7,4,5,0,4,20
860Z200US12424,12424,249,15,234,220,208,3,1,6,0,2,14
860Z200US12427,12427,905,31,874,847,840,2,0,2,0,3,27
860Z200US12428,12428,6969,1871,5098,4710,3827,691,19,120,1,52,388
860Z200US12429,12429,329,13,316,301,288,9,0,0,0,4,15
860Z200US12430,12430,999,115,884,852,814,13,4,6,0,15,32
860Z200US12431,12431,1639,91,1548,1465,1434,11,2,15,0,3,83
860Z200US12432,12432,507,35,472,463,445,11,0,7,0,0,9
860Z200US12433,12433,403,10,393,380,363,5,0,11,0,1,13
860Z200US12434,12434,622,19,603,593,573,13,2,5,0,0,10
860Z200US12435,12435,276,72,204,190,171,13,2,4,0,0,14
860Z200US12436,12436,451,25,426,409,399,4,0,4,0,2,17
860Z200US12438,12438,56,7,49,44,43,0,1,0,0,0,5
860Z200US12439,12439,401,18,383,372,356,6,0,6,0,4,11
860Z200US12440,12440,1863,132,1731,1641,1570,35,2,19,0,15,90
860Z200US12441,12441,130,18,112,104,97,6,1,0,0,0,8
860Z200US12442,12442,752,57,695,662,626,2,5,28,0,1,33
860Z200US12443,12443,3868,276,3592,3454,3231,99,38,74,1,11,138
860Z200US12444,12444,430,14,416,392,380,3,0,8,0,1,24
860Z200US12446,12446,4930,389,4541,4265,4039,95,8,78,2,43,276
860Z200US12448,12448,255,11,244,240,233,3,0,1,0,3,4
860Z200US12449,12449,3386,356,3030,2866,2613,142,6,87,0,18,164
860Z200US12450,12450,171,15,156,143,136,0,3,3,0,1,13
860Z200US12451,12451,1560,69,1491,1430,1377,19,3,23,0,8,61
860Z200US12452,12452,48,0,48,43,43,0,0,0,0,0,5
860Z200US12453,12453,271,28,243,237,233,0,0,4,0,0,6
860Z200US12454,12454,233,14,219,219,212,3,0,4,0,0,0
860Z200US12455,12455,1820,145,1675,1605,1559,8,11,20,1,6,70
860Z200US12456,12456,590,40,550,518,505,7,0,6,0,0,32
860Z200US12457,12457,738,37,701,674,634,4,1,21,0,14,27
860Z200US12458,12458,3488,710,2778,2684,1776,821,26,45,1,15,94
860Z200US12459,12459,172,12,160,146,144,0,0,1,0,1,14
860Z200US12460,12460,281,9,272,262,260,2,0,0,0,0,10
860Z200US12461,12461,1661,105,1556,1485,1435,22,3,15,0,10,71
860Z200US12463,12463,1405,70,1335,1262,1213,20,3,21,0,5,73
860Z200US12464,12464,955,76,879,837,781,12,1,21,1,21,42
860Z200US12465,12465,288,17,271,258,250,3,0,2,0,3,13
860Z200US12466,12466,2353,166,2187,2067,1891,116,0,46,0,14,120
860Z200US12468,12468,1417,37,1380,1301,1265,15,0,12,0,9,79
860Z200US12469,12469,697,21,676,650,635,5,1,7,0,2,26
860Z200US12470,12470,648,21,627,597,587,8,0,2,0,0,30
860Z200US12471,12471,231,17,214,197,194,1,0,1,0,1,17
860Z200US12472,12472,1519,80,1439,1358,1296,26,0,26,0,10,81
860Z200US12473,12473,931,53,878,824,798,17,3,3,0,3,54
860Z200US12474,12474,1128,35,1093,1063,1048,9,0,6,0,0,30
860Z200US12475,12475,373,36,337,310,299,7,0,4,0,0,27
860Z200US12477,12477,18559,1442,17117,16212,15438,395,22,280,2,75,905
860Z200US12480,12480,604,34,570,526,509,6,1,5,0,5,44
860Z200US12481,12481,1259,63,1196,1158,1104,15,3,28,0,8,38
860Z200US12482,12482,599,58,541,495,482,6,0,7,0,0,46
860Z200US12483,12483,191,45,146,126,116,5,0,3,0,2,20
860Z200US12484,12484,2809,144,2665,2554,2442,28,8,60,0,16,111
860Z200US12485,12485,939,49,890,852,805,7,3,25,0,12,38
860Z200US12486,12486,1457,90,1367,1298,1247,19,0,19,0,13,69
860Z200US12487,12487,3508,185,3323,3187,3018,132,1,26,0,10,136
860Z200US12489,12489,267,30,237,216,205,9,1,0,0,1,21
860Z200US12490,12490,70,0,70,68,65,3,0,0,0,0,2
860Z200US12491,12491,1782,84,1698,1608,1533,22,1,41,0,11,90
860Z200US12492,12492,296,16,280,267,263,0,0,3,0,1,13
860Z200US12493,12493,426,51,375,341,313,21,0,4,0,3,34
860Z200US12494,12494,712,34,678,639,621,5,0,4,0,9,39
860Z200US12495,12495,212,18,194,187,168,7,3,5,0,4,7
860Z200US12496,12496,1508,109,1399,1336,1273,22,0,28,0,13,63
860Z200US12498,12498,4845,288,4557,4317,4091,93,9,106,0,18,240
860Z200US12501,12501,2125,286,1839,1731,1621,54,5,39,0,12,108
860Z200US12502,12502,1146,45,1101,1021,972,20,1,19,0,9,80
860Z200US12503,12503,675,29,646,625,605,8,1,4,0,7,21
860Z200US12504,12504,333,35,298,288,218,17,1,48,0,4,10
860Z200US12507,12507,166,11,155,144,135,0,0,8,0,1,11
860Z200US12508,12508,19537,3768,15769,14930,11337,3016,28,379,11,159,839
860Z200US12512,12512,143,31,112,95,73,12,0,4,2,4,17
860Z200US12513,12513,621,22,599,580,569,9,0,1,0,1,19
860Z200US12514,12514,2784,137,2647,2555,2460,38,2,35,0,20,92
860Z200US12515,12515,1349,176,1173,1111,1015,64,4,12,0,16,62
860Z200US12516,12516,1722,88,1634,1553,1502,19,1,21,0,10,81
860Z200US12517,12517,430,36,394,375,352,13,0,1,0,9,19
860Z200US12518,12518,5622,689,4933,4739,4326,211,3,169,0,30,194
860Z200US12520,12520,3287,307,2980,2814,2643,76,7,66,1,21,166
860Z200US12521,12521,1636,91,1545,1443,1393,30,0,15,0,5,102
860Z200US12522,12522,4993,871,4122,3911,3639,156,10,84,0,22,211
860Z200US12523,12523,1819,96,1723,1624,1565,29,2,15,0,13,99
860Z200US12524,12524,15617,2272,13345,12823,10445,1390,24,858,6,100,522
860Z200US12525,12525,3359,306,3053,2894,2749,62,2,60,0,21,159
860Z200US12526,12526,3687,204,3483,3316,3204,53,3,38,2,16,167
860Z200US12527,12527,108,23,85,79,68,9,0,2,0,0,6
860Z200US12528,12528,14089,1553,12536,11921,10673,777,18,363,12,78,615
860Z200US12529,12529,2755,137,2618,2487,2409,41,0,22,0,15,131
860Z200US12530,12530,81,0,81,76,76,0,0,0,0,0,5
860Z200US12531,12531,3267,374,2893,2761,2579,96,2,62,0,22,132
860Z200US12533,12533,26147,3362,22785,21876,19439,1103,21,1158,2,153,909
860Z200US12534,12534,17539,1389,16150,15145,12286,1716,25,979,6,133,1005
860Z200US12538,12538,14181,1333,12848,12175,10290,1095,29,670,0,91,673
860Z200US12540,12540,7666,701,6965,6718,6262,200,5,217,4,30,247
860Z200US12542,12542,5726,737,4989,4778,4384,293,2,69,0,30,211
860Z200US12543,12543,3170,801,2369,2233,1755,414,2,43,0,19,136
860Z200US12544,12544,156,2,154,152,150,2,0,0,0,0,2
860Z200US12545,12545,4741,475,4266,4066,3759,203,10,76,1,17,200
860Z200US12546,12546,3026,410,2616,2488,2375,46,4,53,1,9,128
860Z200US12547,12547,2934,322,2612,2526,2263,223,2,30,0,8,86
860Z200US12548,12548,1334,169,1165,1092,1014,50,0,17,0,11,73
860Z200US12549,12549,10349,1519,8830,8429,7673,530,12,150,1,63,401
860Z200US12550,12550,55869,21048,34821,32934,20063,11264,107,1101,11,388,1887
860Z200US12553,12553,26728,6908,19820,18897,13819,3765,37,1103,13,160,923
860Z200US12561,12561,18726,2092,16634,15920,13930,853,23,849,9,256,714
860Z200US12563,12563,7586,1753,5833,5627,5088,312,6,183,1,37,206
860Z200US12564,12564,7159,1130,6029,5789,5397,203,11,132,3,43,240
860Z200US12565,12565,1402,61,1341,1279,1220,38,3,6,0,12,62
860Z200US12566,12566,10923,1381,9542,9106,8607,294,19,124,3,59,436
860Z200US12567,12567,2564,148,2416,2284,2207,23,5,37,0,12,132
860Z200US12569,12569,10177,954,9223,8769,8024,419,7,238,2,79,454
860Z200US12570,12570,6825,738,6087,5877,5517,188,2,151,3,16,210
860Z200US12571,12571,9600,638,8962,8582,8188,132,12,221,1,28,380
860Z200US12572,12572,9258,613,8645,8267,7886,131,6,196,2,46,378
860Z200US12574,12574,299,13,286,275,275,0,0,0,0,0,11
860Z200US12575,12575,2478,479,1999,1888,1633,154,6,56,3,36,111
860Z200US12577,12577,2280,420,1860,1761,1499,163,20,61,0,18,99
860Z200US12578,12578,2298,150,2148,2024,1923,44,1,36,1,19,124
860Z200US12580,12580,4204,269,3935,3740,3516,147,0,65,1,11,195
860Z200US12581,12581,2091,150,1941,1863,1812,23,4,20,1,3,78
860Z200US12582,12582,6148,942,5206,5062,3735,1137,19,142,0,29,144
860Z200US12583,12583,2212,179,2033,1941,1852,23,3,49,0,14,92
860Z200US12585,12585,850,64,786,751,713,25,0,9,0,4,35
860Z200US12586,12586,13087,2564,10523,9902,8687,856,26,253,4,76,621
860Z200US12589,12589,16935,3430,13505,12979,11062,1587,22,197,4,107,526
860Z200US12590,12590,37051,6545,30506,29210,24384,2855,53,1673,6,239,1296
860Z200US12592,12592,1230,121,1109,1030,972,21,7,26,0,4,79
860Z200US12594,12594,4018,776,3242,3084,2670,223,2,174,0,15,158
860Z200US12601,12601,44264,8629,35635,33358,19596,12100,81,1285,14,282,2277
860Z200US12603,12603,41470,6041,35429,33700,26219,4976,35,2175,6,289,1729
860Z200US12604,12604,2011,219,1792,1756,1142,74,2,345,0,193,36
860Z200US12701,12701,12360,3112,9248,8562,5582,2372,33,433,3,139,686
860Z200US12719,12719,1056,67,989,950,923,11,2,8,0,6,39
860Z200US12720,12720,179,21,158,152,149,0,0,0,0,3,6
860Z200US12721,12721,7504,981,6523,6154,5709,275,18,90,0,62,369
860Z200US12722,12722,120,15,105,101,101,0,0,0,0,0,4
860Z200US12723,12723,1687,135,1552,1492,1311,139,5,24,0,13,60
860Z200US12724,12724,215,4,211,202,199,0,0,3,0,0,9
860Z200US12725,12725,287,27,260,239,219,13,2,2,0,3,21
860Z200US12726,12726,1168,66,1102,1053,1020,19,0,8,0,6,49
860Z200US12729,12729,1708,159,1549,1459,1233,45,6,160,0,15,90
860Z200US12732,12732,735,53,682,654,638,5,2,5,0,4,28
860Z200US12733,12733,1887,302,1585,1562,1138,340,6,28,0,50,23
860Z200US12734,12734,870,237,633,589,518,46,4,10,0,11,44
860Z200US12736,12736,114,3,111,111,111,0,0,0,0,0,0
860Z200US12737,12737,1765,158,1607,1507,1445,29,8,23,0,2,100
